value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
,,,,,,,,,,,,,,,,,,,,,,,,,,3.009201,4.497619,543.9576,1397.04,16.37688,1799.661,296.641,1292.8
,,,,,,,,,,,,,,,,,,,,,,,,,,2.993178,,,1395.494,16.37497,1800.018,295.8272,1292.687
,,,,,,,,,,,,,,,,,,,,,,,,,,2.98677,,,1397.284,16.36925,1801.969,296.746,1292.097
,,,,,,,,,,,,,,,,,,,,,,,,,,2.985168,4.492813,,1408.469,16.37115,1808.62,296.5521,1294.342
,,,,,,,,,,,,,,,,,,,,,,,,,,3.009201,4.484802,,1397.056,16.37306,1818.672,296.9362,1293.458
,,,,,,,,,,,,,,,,,,,,,,,,,,3.034835,4.475188,544.1007,1392.943,16.37878,1821.545,299.1249,1292.868
,,,,,,,,,,,,,,,,,,,,,,,,,,3.081298,4.470382,,1408.487,16.37306,1823.334,296.2078,1294.342
,,,,,,,,,,,,,,,,,,,,,,,,,,3.113341,4.46878,,1407.115,,1823.55,300.4367,1301.302
,,,,,,,,,,,,,,,,,,,,,,,,,,3.137374,4.470382,,1390.987,16.39214,1823.302,302.7992,1296.767
,,,,,,,,,,,,,,,,,,,,,,,,,,3.153395,4.473587,544.2438,1397.313,16.39786,1821.077,304.3481,1297.356
,,,,,,,,,,,,,,,,,,,,,,,,,,3.161407,4.479995,,1390.815,16.40358,1809.232,302.1649,1299.714
55.9,16.0,35.0,16.0,36.0,18.0,35.2,15.0,35.0,34.0,16.0,35.0,10.0,34.0,15.0,34.0,35.0,15.0,36.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,3.153395,4.496017,,1398.4985,16.40167,1797.289,300.9606,1297.979
,,,,,,,,,,,,,,,,,,,,,,,,,,3.129364,4.513641,,1396.958,16.39786,1797.167,300.0269,1295.474
,,,,,,,,,,,,,,,,,,,,,,,,,,3.113341,4.521652,,1402.274,16.39214,1794.519,298.246,1296.834
,,,,,,,,,,,,,,,,,,,,,,,,,,3.103729,4.524856,,1396.895,16.38641,1797.278,298.3288,1298.012
,,,,,,,,,,,,,,,,,,,,,,,,,,3.105331,4.523254,,1399.851,16.38451,1807.971,299.3849,1297.604
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.446,16.38641,1812.814,299.3095,1298.782
,,,,,,,,,,,,,,,,,,,,,,,,,,3.121353,4.524856,,1394.375,16.39786,1821.36,295.79,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.145385,4.523254,544.3868,1387.071,16.40358,1824.637,298.6674,1300.55
,,,,,,,,,,,,,,,,,,,,,,,,,,3.161407,4.524856,,1383.224,16.41884,1829.183,296.4789,1300.141
,,,,,,,,,,,,,,,,,,,,,,,,,,3.177429,4.526458,,1390.856,16.42456,1827.538,297.0188,1297.785
,,,,,,,,,,,,,,,,,,,,,,,,,,3.183837,4.536071,,1393.182,16.43028,1823.282,297.8102,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.177429,4.548889,,1402.315,16.4341,1812.793,296.7436,1298.374
,,,,,,,,,,,,,,,,,,,,,,,,,,3.169418,4.566513,,1409.383,,1800.209,296.8164,1299.847
,,,,,,,,,,,,,,,,,,,,,,,,,,3.143783,4.577728,,1403.896,,1796.067,296.6581,1297.49
,,,,,,,,,,,,,,,,,,,,,,,,,,3.129364,4.587341,,1416.427,16.42837,1794.388,296.5449,1298.079
,,,,,,,,,,,,,,,,,,,,,,,,,,3.121353,,,1411.113,16.42265,1797.608,295.7879,1297.671
,,,,,,,,,,,,,,,,,,,,,,,,,,3.11975,,,1399.744,16.41693,1803.299,296.6049,1295.428
,,,,,,,,,,,,,,,,,,,,,,,,,,3.121353,4.582534,,1414.193,16.41121,1813.756,296.4356,1296.311
,,,,,,,,,,,,,,,,,,,,,,,,,,3.137374,4.576126,544.3868,1407.473,,1820.762,296.4827,1296.606
,,,,,,,,,,,,,,,,,,,,,,,,,,3.153395,4.574523,544.53,1391.364,16.41502,1825.566,296.8765,1297.49
,,,,,,,,,,,,,,,,,,,,,,,,,,3.169418,4.576126,544.3868,1391.013,16.43028,1828.474,298.0038,1296.017
,,,,,,,,,,,,,,,,,,,,,,,,,,3.18544,4.574523,,1393.813,16.43791,1828.197,297.4421,1297.785
,,,,,,,,,,,,,,,,,,,,,,,,,,3.20787,4.580931,,1394.691,16.44554,1818.261,296.3681,1298.963
,,,,,,,,,,,,,,,,,,,,,,,,,,3.217483,4.587341,,1392.433,16.45317,1804.027,296.0676,1298.079
,,,,,,,,,,,,,,,,,,,,,,,,,,3.215881,4.59375,,1391.382,16.46652,1793.835,296.4475,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.193449,4.604965,,1401.283,16.46461,1791.174,296.4079,1296.425
,,,,,,,,,,,,,,,,,,,,,,,,,,3.183837,4.612976,544.2438,1400.113,16.45889,1789.091,294.5021,1298.193
,,,,,,,,,,,,,,,,,,,,,,,,,,3.177429,4.617782,,1400.579,16.4608,1792.105,296.0117,1296.425
,,,,,,,,,,,,,,,,,,,,,,,,,,3.179031,4.61618,,1400.576,16.45126,1796.355,296.88,1295.247
,,,,,,,,,,,,,,,,,,,,,,,,,,3.183837,4.617782,,1408.868,16.44554,1808.543,295.5361,1296.72
,,,,,,,,,,,,,,,,,,,,,,,,,,3.187042,4.612976,,1390.907,16.45317,1814.295,295.7367,1293.298
,,,,,,,,,,,,,,,,,,,,,,,,,,3.201461,4.609771,544.1007,1402.672,16.45508,1820.114,295.6466,1295.474
,,,,,,,,,,,,,,,,,,,,,,,,,,3.225494,,,1386.329,16.46461,1823.626,295.3853,1297.832
,,,,,,,,,,,,,,,,,,,,,,,,,,3.241516,,,1399.564,16.47606,1822.806,296.5159,1297.242
,,,,,,,,,,,,,,,,,,,,,,,,,,3.247924,4.612976,,1398.874,16.47797,1816.007,295.3997,1294.999
,,,,,,,,,,,,,,,,,,,,,,,,,,3.263946,4.619384,543.9576,1403.369,,1800.615,295.276,1297.062
,,,,,,,,,,,,,,,,,,,,,,,,,,3.247924,4.624191,,1406.808,16.47987,1787.325,296.7094,1295.702
,,,,,,,,,,,,,,,,,,,,,,,,,,3.231903,4.633804,543.8145,1410.25,16.47034,1781.415,294.0093,1294.523
,,,,,,,,,,,,,,,,,,,,,,,,,,3.201461,4.637008,,1405.617,16.45889,1779.605,293.9109,1293.458
,,,,,,,,,,,,,,,,,,,,,,,,,,3.18544,,,1413.181,16.45317,1780.65,296.3632,1294.342
,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.6714,1406.126,16.44745,1788.329,296.3778,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.187042,4.633804,,1403.534,16.44554,1798.6,295.1416,1296.7
,,,,,,,,,,,,,,,,,,,,,,,,,,3.201461,4.627395,543.5284,1393.661,16.44363,1801.098,295.9233,1294.456
,,,,,,,,,,,,,,,,,,,,,,,,,,3.217483,4.624191,,1388.085,16.45317,1808.797,296.6099,1296.043
,,,,,,,,,,,,,,,,,,,,,,,,,,3.233504,,,1394.194,16.46652,1813.384,295.7897,1294.978
,,,,,,,,,,,,,,,,,,,,,,,,,,3.249527,,,1387.581,16.47034,1813.674,296.1575,1294.502
,,,,,,,,,,,,,,,,,,,,,,,,,,3.263946,,543.3853,1396.289,16.47797,1809.048,296.6574,1296.68
,,,,,,,,,,,,,,,,,,,,,,,,,,3.273558,4.630599,,1399.061,16.47987,1801.695,295.47,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.271957,4.643417,543.2422,1401.826,,1787.174,294.8655,1294.73
,,,,,,,,,,,,,,,,,,,,,,,,,,3.263946,4.656234,,1397.492,16.47034,1778.83,294.8276,1296.908
,,,,,,,,,,,,,,,,,,,,,,,,,,3.247924,4.664245,,1408.721,16.46461,1775.569,294.0316,1297.203
,,,,,,,,,,,,,,,,,,,,,,,,,,3.241516,4.669052,543.0991,1411.295,16.45889,1778.684,296.102,1293.778
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.55,16.44745,1781.277,294.9406,1294.776
,,,,,,,,,,,,,,,,,,,,,,,,,,3.239913,,542.9561,1407.332,16.44172,1791.372,296.1432,1295.366
,,,,,,,,,,,,,,,,,,,,,,,,,,3.249527,4.665847,,1405.442,16.44554,1799.463,294.5453,1297.251
,,,,,,,,,,,,,,,,,,,,,,,,,,3.263946,,,1410.451,16.45126,1807.713,293.7843,1295.889
,,,,,,,,,,,,,,,,,,,,,,,,,,3.271957,,542.813,1397.671,16.45699,1810.916,297.4221,1298.069
,,,,,,,,,,,,,,,,,,,,,,,,,,3.279968,,,1398.544,16.46271,1808.763,295.0016,1299.364
,,,,,,,,,,,,,,,,,,,,,,,,,,3.28157,4.669052,542.6699,1390.714,16.46652,1809.868,295.9719,1295.823
,,,,,,,,,,,,,,,,,,,,,,,,,,3.279968,4.675459,,1409.772,16.47034,1803.112,294.6836,1295.347
,,,,,,,,,,,,,,,,,,,,,,,,,,3.265548,4.685073,,1405.453,,1788.797,295.9794,1297.412
,,,,,,,,,,,,,,,,,,,,,,,,,,3.239913,4.693084,542.5268,1416.965,16.46652,1781.052,297.011,1295.461
,,,,,,,,,,,,,,,,,,,,,,,,,,3.209472,4.697891,,1413.196,16.4608,1776.601,295.3676,1297.936
,,,,,,,,,,,,,,,,,,,,,,,,,,3.183837,,542.3837,1405.442,16.45889,1782.72,293.8785,1295.984
,,,,,,,,,,,,,,,,,,,,,,,,,,3.18544,,,1403.876,16.45699,1787.071,295.1809,1297.279
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.691482,542.2407,1401.814,16.44745,1800.259,295.7561,1295.508
,,,,,,,,,,,,,,,,,,,,,,,,,,3.183837,4.678665,,1400.781,16.45317,1806.52,296.0716,1295.031
,,,,,,,,,,,,,,,,,,,,,,,,,,3.201461,4.669052,,1405.462,16.4608,1815.149,295.5974,1296.622
,,,,,,,,,,,,,,,,,,,,,,,,,,3.215881,4.665847,542.0975,1399.593,16.46652,1819.04,295.3115,1297.508
,,,,,,,,,,,,,,,,,,,,,,,,,,3.231903,,,1383.203,16.47797,1823.264,294.7101,1296.146
,,,,,,,,,,,,,,,,,,,,,,,,,,3.249527,,541.9545,1403.923,16.4875,1819.516,296.5384,1297.032
,,,,,,,,,,,,,,,,,,,,,,,,,,3.265548,,,1405.132,16.49132,1805.174,293.5314,1299.804
,,,,,,,,,,,,,,,,,,,,,,,,,,3.251129,4.670654,,1395.938,,1788.46,293.3204,1299.328
,,,,,,,,,,,,,,,,,,,,,,,,,,3.239913,4.677063,541.8114,1413.214,16.48941,1783.209,294.9225,1299.623
,,,,,,,,,,,,,,,,,,,,,,,,,,3.217483,4.681869,,1413.725,16.48369,1779.497,293.5562,1297.375
,,,,,,,,,,,,,,,,,,,,,,,,,,3.191848,,541.6683,1412.681,16.47987,1780.538,294.5364,1294.717
,,,,,,,,,,,,,,,,,,,,,,,,,,3.167816,4.683471,,1411.645,16.47034,1781.711,295.0143,1297.194
,,,,,,,,,,,,,,,,,,,,,,,,,,3.169418,4.677063,541.5252,1413.704,16.45889,1793.66,294.2972,1294.831
,,,,,,,,,,,,,,,,,,,,,,,,,,3.167816,4.669052,,1409.929,16.45699,1799.528,294.8526,1297.899
,,,,,,,,,,,,,,,,,,,,,,,,,,3.183837,4.66104,,1408.736,,1807.61,294.1483,1296.832
,,,,,,,,,,,,,,,,,,,,,,,,,,3.209472,4.656234,,1408.051,16.46461,1809.902,294.0265,1299.901
,,,,,,,,,,,,,,,,,,,,,,,,,,3.225494,4.654632,541.3821,1398.727,16.46843,1811.009,295.5995,1301.083
,,,,,,,,,,,,,,,,,,,,,,,,,,3.239913,,,1397.171,16.47797,1809.28,294.7048,1298.834
,,,,,,,,,,,,,,,,,,,,,,,,,,3.241516,4.656234,,1399.423,16.48369,1801.623,294.752,1300.016
,,,,,,,,,,,,,,,,,,,,,,,,,,3.223892,4.665847,541.2391,1405.299,16.4856,1788.168,295.8648,1300.722
,,,,,,,,,,,,,,,,,,,,,,,,,,3.201461,4.675459,,1406.155,16.47987,1781.791,292.2294,1299.245
,,,,,,,,,,,,,,,,,,,,,,,,,,3.169418,4.683471,,1407.882,16.47797,1778.86,292.6039,1297.586
,,,,,,,,,,,,,,,,,,,,,,,,,,3.145385,4.685073,541.096,1412.864,16.47224,1778.977,295.3541,1298.473
,,,,,,,,,,,,,,,,,,,,,,,,,,3.137374,,,1416.284,16.46652,1779.235,293.7917,1298.587
,,,,,,,,,,,,,,,,,,,,,,,,,,3.135772,,,1413.542,16.46271,1793.875,294.5639,1296.518
,,,,,,,,,,,,,,,,,,,,,,,,,,3.150192,4.675459,540.9529,1410.622,16.45699,1801.699,295.9304,1298.111
,,,,,,,,,,,,,,,,,,,,,,,,,,3.167816,4.664245,,1409.594,16.45889,1810.492,292.9805,1300.295
,,,,,,,,,,,,,,,,,,,,,,,,,,3.18544,4.654632,,1409.775,16.46461,1811.406,294.1286,1299.704
,,,,,,,,,,,,,,,,,,,,,,,,,,3.20787,,,1410.815,16.46652,1813.756,294.5549,1305.437
,,,,,,,,,,,,,,,,,,,,,,,,,,3.225494,,540.8098,1407.362,16.46461,1813.98,293.0081,1300.115
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.656234,,1404.772,16.47415,1807.167,294.837,1302.003
,,,,,,,,,,,,,,,,,,,,,,,,,,3.231903,4.662643,540.6667,1414.222,16.47224,1791.39,295.2233,1299.047
,,,,,,,,,,,,,,,,,,,,,,,,,,3.233504,4.675459,,1409.757,16.4608,1780.674,293.517,1299.753
,,,,,,,,,,,,,,,,,,,,,,,,,,3.225494,4.686676,,1411.47,,1780.908,294.6294,1300.755
,,,,,,,,,,,,,,,,,,,,,,,,,,3.215881,4.685073,540.5237,1415.064,16.44935,1788.343,294.5319,1301.346
55.9,16.0,35.0,16.0,36.0,18.0,35.2,15.0,35.0,34.0,16.0,35.0,10.0,34.0,15.0,34.0,35.0,15.0,36.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,,1415.401,16.43791,1787.81,294.7548,1301.938
,,,,,,,,,,,,,,,,,,,,,,,,,,3.225494,,,1406.461,16.43028,1796.079,293.6694,1295.842
,,,,,,,,,,,,,,,,,,,,,,,,,,3.223892,4.680267,,1407.326,16.436,1803.153,295.4404,1296.138
,,,,,,,,,,,,,,,,,,,,,,,,,,3.247924,4.675459,,1406.658,16.44554,1812.701,295.1679,1297.732
,,,,,,,,,,,,,,,,,,,,,,,,,,3.265548,,540.3806,1395.926,16.44745,1814.843,294.0389,1304.059
,,,,,,,,,,,,,,,,,,,,,,,,,,3.287979,,,1398.529,16.44935,1815.194,296.3413,1297.436
,,,,,,,,,,,,,,,,,,,,,,,,,,3.312011,,,1398.024,16.46652,1811.774,295.3653,1304.946
,,,,,,,,,,,,,,,,,,,,,,,,,,3.313612,4.677063,,1400.444,16.46461,1809.509,293.5128,1298.734
,,,,,,,,,,,,,,,,,,,,,,,,,,3.320022,4.688278,540.2375,1414.919,16.47224,1797.594,293.5432,1301.396
,,,,,,,,,,,,,,,,,,,,,,,,,,3.304,4.702697,,1413.867,16.45699,1786.777,294.993,1297.846
,,,,,,,,,,,,,,,,,,,,,,,,,,3.279968,4.715514,540.0944,1422.583,16.44935,1780.552,294.2906,1302.991
,,,,,,,,,,,,,,,,,,,,,,,,,,3.265548,4.721923,,1425.633,16.4341,1783.875,293.6337,1302.103
,,,,,,,,,,,,,,,,,,,,,,,,,,3.239913,4.723526,,1413.313,16.41884,1787.155,293.7258,1300.624
,,,,,,,,,,,,,,,,,,,,,,,,,,3.231903,4.721923,,1418.454,16.4093,1795.163,296.4928,1301.627
,,,,,,,,,,,,,,,,,,,,,,,,,,3.241516,4.720321,,1424.092,16.40167,1804.28,295.164,1301.331
,,,,,,,,,,,,,,,,,,,,,,,,,,3.249527,4.715514,539.9513,1400.907,16.39786,1810.35,295.6292,1296.893
,,,,,,,,,,,,,,,,,,,,,,,,,,3.263946,4.713912,,1400.218,16.4093,1811.783,295.64,1301.922
,,,,,,,,,,,,,,,,,,,,,,,,,,3.271957,,,1400.913,16.40358,1815.219,296.2209,1301.742
,,,,,,,,,,,,,,,,,,,,,,,,,,3.289581,4.71231,539.9513,1396.236,16.41121,1814.886,295.0262,1298.487
,,,,,,,,,,,,,,,,,,,,,,,,,,3.286376,4.715514,,1408.692,16.41502,1807.57,295.5307,1303.813
,,,,,,,,,,,,,,,,,,,,,,,,,,3.28157,4.720321,,1403.849,16.41121,1788.888,295.496,1301.446
,,,,,,,,,,,,,,,,,,,,,,,,,,3.263946,4.733139,,1409.188,16.4093,1780.694,295.7531,1300.558
,,,,,,,,,,,,,,,,,,,,,,,,,,3.233504,4.737945,,1412.275,16.40167,1774.42,295.6524,1298.783
,,,,,,,,,,,,,,,,,,,,,,,,,,3.20787,,,1409.717,16.39786,1778.963,295.542,1299.966
,,,,,,,,,,,,,,,,,,,,,,,,,,3.191848,,539.8082,1406.23,16.38641,1782.712,295.5948,1296.531
,,,,,,,,,,,,,,,,,,,,,,,,,,3.199859,4.734741,,1411.23,16.3826,1794.855,296.3775,1298.306
,,,,,,,,,,,,,,,,,,,,,,,,,,3.215881,4.723526,539.9513,1407.978,16.37306,1799.412,297.1569,1301.561
,,,,,,,,,,,,,,,,,,,,,,,,,,3.241516,4.71231,539.8082,1398.279,16.36543,1808.307,296.1468,1299.786
,,,,,,,,,,,,,,,,,,,,,,,,,,3.270355,4.701094,539.9513,1405.382,16.37306,1812.187,296.1741,1301.381
,,,,,,,,,,,,,,,,,,,,,,,,,,3.289581,4.697891,539.8082,1408.318,16.37878,1815.586,296.4206,1301.857
,,,,,,,,,,,,,,,,,,,,,,,,,,3.313612,,539.6652,1401.588,16.38641,1815.825,296.1253,1306.0
,,,,,,,,,,,,,,,,,,,,,,,,,,3.321624,,539.8082,1398.291,16.3826,1813.229,297.242,1302.564
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.704299,539.6652,1411.579,16.38069,1800.309,295.2476,1305.82
,,,,,,,,,,,,,,,,,,,,,,,,,,3.312011,4.715514,,1418.107,16.37497,1787.896,296.0837,1301.381
,,,,,,,,,,,,,,,,,,,,,,,,,,3.289581,4.729934,,1415.019,16.36543,1779.964,295.3778,1303.864
,,,,,,,,,,,,,,,,,,,,,,,,,,3.263946,4.734741,,1413.464,16.3578,1782.145,295.9431,1300.608
,,,,,,,,,,,,,,,,,,,,,,,,,,3.231903,,,1419.083,16.34445,1784.985,296.7458,1302.976
,,,,,,,,,,,,,,,,,,,,,,,,,,3.225494,,,1410.85,16.33492,1795.322,297.3584,1302.088
,,,,,,,,,,,,,,,,,,,,,,,,,,3.215881,,,1407.432,16.32538,1799.733,297.7032,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.223892,4.728332,,1403.451,16.33492,1805.025,297.2456,1307.12
,,,,,,,,,,,,,,,,,,,,,,,,,,3.239913,4.718719,,1402.936,16.32919,1810.134,297.6426,1305.936
,,,,,,,,,,,,,,,,,,,,,,,,,,3.263946,4.717117,539.5221,1401.555,16.34254,1815.128,298.7283,1306.527
,,,,,,,,,,,,,,,,,,,,,,,,,,3.271957,,,1394.967,16.34445,1812.25,297.8693,1302.976
,,,,,,,,,,,,,,,,,,,,,,,,,,3.279968,,,1399.305,16.34254,1805.229,296.996,1304.275
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.418,16.34445,1793.541,297.2399,1309.603
,,,,,,,,,,,,,,,,,,,,,,,,,,3.265548,4.723526,,1410.856,16.34064,1782.567,298.6289,1304.571
,,,,,,,,,,,,,,,,,,,,,,,,,,3.236709,4.731536,,1408.443,16.32729,1780.893,296.2123,1303.387
,,,,,,,,,,,,,,,,,,,,,,,,,,3.201461,4.733139,539.379,1408.603,16.32347,1784.332,297.7693,1302.499
,,,,,,,,,,,,,,,,,,,,,,,,,,3.177429,4.731536,,1420.252,16.31584,1788.879,298.4235,1306.347
,,,,,,,,,,,,,,,,,,,,,,,,,,3.167816,4.733139,,1410.998,16.3044,1800.944,297.6691,1304.571
,,,,,,,,,,,,,,,,,,,,,,,,,,3.153395,4.725128,,1418.028,16.29677,1807.588,297.1248,1304.275
,,,,,,,,,,,,,,,,,,,,,,,,,,3.151794,4.713912,539.5221,1413.417,16.30058,1815.186,297.751,1308.123
,,,,,,,,,,,,,,,,,,,,,,,,,,3.161407,4.701094,539.379,1401.344,16.29677,1821.738,298.9001,1309.011
,,,,,,,,,,,,,,,,,,,,,,,,,,3.169418,4.694686,539.5221,1401.177,16.3044,1822.923,297.8902,1309.603
,,,,,,,,,,,,,,,,,,,,,,,,,,3.177429,4.693084,,1401.526,,1819.941,299.5853,1309.011
,,,,,,,,,,,,,,,,,,,,,,,,,,3.183837,,539.379,1403.069,16.31012,1815.311,299.4114,1309.603
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.694686,,1408.411,16.31393,1804.68,297.3361,1309.011
,,,,,,,,,,,,,,,,,,,,,,,,,,3.169418,,,1402.551,16.31012,1796.425,297.8699,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.151794,4.701094,539.5221,1410.655,16.3044,1794.989,298.5722,1308.419
,,,,,,,,,,,,,,,,,,,,,,,,,,3.121353,,539.379,1412.851,16.29486,1798.24,296.451,1308.123
,,,,,,,,,,,,,,,,,,,,,,,,,,3.103729,,,1410.785,16.28532,1796.342,298.4688,1308.303
,,,,,,,,,,,,,,,,,,,,,,,,,,3.081298,4.699493,,1411.469,16.27769,1803.268,298.3158,1306.939
,,,,,,,,,,,,,,,,,,,,,,,,,,3.079696,4.68988,539.5221,1409.057,16.27197,1815.011,298.8408,1307.235
,,,,,,,,,,,,,,,,,,,,,,,,,,3.089309,4.675459,539.379,1411.819,,1821.115,299.1433,1306.347
,,,,,,,,,,,,,,,,,,,,,,,,,,3.11174,4.66104,539.5221,1401.481,16.2796,1824.437,298.1796,1307.531
,,,,,,,,,,,,,,,,,,,,,,,,,,3.135772,4.651428,,1401.487,16.28532,1828.49,298.4626,1309.191
,,,,,,,,,,,,,,,,,,,,,,,,,,3.169418,4.648223,,1401.669,16.29105,1827.598,298.3959,1309.783
,,,,,,,,,,,,,,,,,,,,,,,,,,3.177429,,,1398.879,16.29867,1825.746,298.7207,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.175827,,,1405.465,16.30249,1813.599,298.5803,1307.711
,,,,,,,,,,,,,,,,,,,,,,,,,,3.161407,4.65303,,1404.078,16.29677,1801.2,297.8897,1309.487
,,,,,,,,,,,,,,,,,,,,,,,,,,3.113341,4.657836,,1408.88,16.28914,1794.389,297.7072,1310.079
,,,,,,,,,,,,,,,,,,,,,,,,,,3.081298,4.656234,,1409.241,16.28723,1793.452,298.4805,1307.3
,,,,,,,,,,,,,,,,,,,,,,,,,,3.057266,4.657836,539.6652,1426.845,16.2796,1795.934,297.0032,1309.075
,,,,,,,,,,,,,,,,,,,,,,,,,,3.041244,4.654632,,1409.725,16.27007,1803.678,298.1847,1307.892
,,,,,,,,,,,,,,,,,,,,,,,,,,3.02362,4.641815,,1403.206,,1812.54,297.6727,1308.188
,,,,,,,,,,,,,,,,,,,,,,,,,,3.025222,4.620986,,1402.669,16.27197,1818.798,299.0927,1309.963
,,,,,,,,,,,,,,,,,,,,,,,,,,3.033232,4.608169,,1410.264,16.28151,1824.469,299.6204,1308.483
,,,,,,,,,,,,,,,,,,,,,,,,,,3.057266,4.595351,539.8082,1401.817,16.28342,1827.824,298.7726,1309.551
,,,,,,,,,,,,,,,,,,,,,,,,,,3.065277,4.585739,,1396.628,16.28914,1827.373,297.6367,1309.255
,,,,,,,,,,,,,,,,,,,,,,,,,,3.079696,,,1398.016,16.30058,1825.891,298.9152,1308.959
,,,,,,,,,,,,,,,,,,,,,,,,,,3.082901,4.584136,,1415.081,16.30249,1812.72,297.516,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.079696,4.585739,,1405.126,,1798.849,296.2949,1307.068
,,,,,,,,,,,,,,,,,,,,,,,,,,3.073287,4.584136,,1402.675,16.29677,1793.776,298.5511,1310.619
,,,,,,,,,,,,,,,,,,,,,,,,,,3.039642,,539.9513,1406.467,16.29105,1790.752,297.7734,1308.548
,,,,,,,,,,,,,,,,,,,,,,,,,,3.025222,,,1417.786,16.28532,1793.246,298.4734,1308.252
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.580931,,1411.786,16.2796,1801.332,298.2339,1308.136
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.569717,,1422.407,16.27769,1812.195,298.2415,1306.656
,,,,,,,,,,,,,,,,,,,,,,,,,,3.033232,4.555296,,1402.321,16.27197,1819.91,297.0072,1305.949
,,,,,,,,,,,,,,,,,,,,,,,,,,3.057266,4.547287,,1411.801,16.27769,1827.235,296.2188,1310.979
,,,,,,,,,,,,,,,,,,,,,,,,,,3.065277,4.540877,540.0944,1399.043,16.2796,1827.453,295.5274,1308.908
,,,,,,,,,,,,,,,,,,,,,,,,,,3.081298,,,1395.925,16.29105,1825.887,297.4124,1309.203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.2375,1402.678,16.29677,1822.894,297.0098,1307.313
,,,,,,,,,,,,,,,,,,,,,,,,,,3.079696,4.544082,,1402.157,16.29486,1813.012,295.1529,1307.789
,,,,,,,,,,,,,,,,,,,,,,,,,,3.07489,4.548889,,1404.051,16.28914,1796.22,297.9262,1307.197
,,,,,,,,,,,,,,,,,,,,,,,,,,3.063674,,,1404.91,16.28532,1791.503,297.2281,1307.789
,,,,,,,,,,,,,,,,,,,,,,,,,,3.055664,,,1411.436,16.2796,1790.752,297.1509,1306.49
,,,,,,,,,,,,,,,,,,,,,,,,,,3.058868,,,1412.282,16.27007,1793.269,296.4973,1305.602
,,,,,,,,,,,,,,,,,,,,,,,,,,3.055664,4.544082,,1414.508,16.25481,1792.331,298.0601,1307.081
,,,,,,,,,,,,,,,,,,,,,,,,,,3.065277,4.532867,,1409.36,16.24908,1802.594,298.6232,1304.6
,,,,,,,,,,,,,,,,,,,,,,,,,,3.089309,4.524856,540.3806,1406.093,16.2529,1810.243,299.3925,1306.078
55.9,16.0,35.0,16.0,36.0,18.0,35.2,15.0,35.0,34.0,16.0,35.0,10.0,34.0,15.0,34.0,35.0,15.0,36.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,3.113341,,,1409.025,16.25481,1815.894,296.6295,1307.737
,,,,,,,,,,,,,,,,,,,,,,,,,,3.153395,4.523254,,1405.93,16.26053,1817.133,298.1729,1305.667
,,,,,,,,,,,,,,,,,,,,,,,,,,3.183837,4.524856,540.5237,1393.637,16.25862,1817.323,298.9509,1306.259
,,,,,,,,,,,,,,,,,,,,,,,,,,3.209472,4.529663,540.3806,1388.229,16.26434,1816.122,299.4353,1307.03
,,,,,,,,,,,,,,,,,,,,,,,,,,3.223892,4.539276,,1399.339,16.25862,1807.979,298.2741,1305.552
,,,,,,,,,,,,,,,,,,,,,,,,,,3.225494,4.552093,540.5237,1406.417,16.2529,1792.874,298.9319,1308.984
,,,,,,,,,,,,,,,,,,,,,,,,,,3.223892,4.572921,,1403.64,16.23383,1784.814,297.759,1306.028
,,,,,,,,,,,,,,,,,,,,,,,,,,3.217483,4.590545,540.3806,1410.858,16.22238,1779.738,298.309,1302.66
,,,,,,,,,,,,,,,,,,,,,,,,,,3.209472,4.596954,540.5237,1421.641,16.21094,1780.826,297.0684,1308.869
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.598556,540.6667,1408.096,16.19568,1785.75,299.8108,1302.365
,,,,,,,,,,,,,,,,,,,,,,,,,,3.241516,,540.5237,1411.359,16.18995,1796.273,300.0804,1304.138
,,,,,,,,,,,,,,,,,,,,,,,,,,3.263946,4.600158,,1407.405,16.18614,1803.856,299.0019,1305.321
